Name,Birth Country,Birth Decade,Birth Year,Gender,Latitude,Longitude,Tate URL
"Wadsworth, Edward",United Kingdom,1/1/1880,1/1/1889,Male,53.723,-1.70752,http://www.tate.org.uk/art/artists/edward-wadsworth-2113
"Morris, Sir Cedric, Bt",United Kingdom,1/1/1880,1/1/1889,Male,51.6214,-3.94365,http://www.tate.org.uk/art/artists/sir-cedric-morris-bt-1667
"Brockhurst, Gerald",United Kingdom,1/1/1890,1/1/1890,Male,52.4862,-1.8904,http://www.tate.org.uk/art/artists/gerald-leslie-brockhurst-11347
"Gray, Douglas S.",United Kingdom,1/1/1890,1/1/1890,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/douglas-s-gray-1207
"Cundall, Charles",United Kingdom,1/1/1890,1/1/1890,Male,53.4466,-2.30871,http://www.tate.org.uk/art/artists/charles-cundall-966
"Bomberg, David",United Kingdom,1/1/1890,1/1/1890,Male,52.4862,-1.8904,http://www.tate.org.uk/art/artists/david-bomberg-777
"Forbes, Vivian",United Kingdom,1/1/1890,1/1/1891,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/vivian-forbes-1104
"Spencer, Sir Stanley",United Kingdom,1/1/1890,1/1/1891,Male,52.3555,-1.17432,http://www.tate.org.uk/art/artists/sir-stanley-spencer-1977
"Jones, Fred Cecil",United Kingdom,1/1/1890,1/1/1891,Male,53.796,-1.7594,http://www.tate.org.uk/art/artists/fred-cecil-jones-1371
"Gertler, Mark",United Kingdom,1/1/1890,1/1/1891,Male,53.3729,-1.06047,http://www.tate.org.uk/art/artists/mark-gertler-1156
"Fairweather, Ian",United Kingdom,1/1/1890,1/1/1891,Male,56.1531,-3.94221,http://www.tate.org.uk/art/artists/ian-fairweather-1077
"Vézelay, Paule",United Kingdom,1/1/1890,1/1/1892,Female,51.4545,-2.58791,http://www.tate.org.uk/art/artists/paule-vezelay-2103
"Lowinsky, Thomas",United Kingdom,1/1/1890,1/1/1892,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/thomas-lowinsky-1531
"Wheatley, John",United Kingdom,1/1/1890,1/1/1892,Male,51.8254,-3.01942,http://www.tate.org.uk/art/artists/john-wheatley-2137
"Gill, Colin",United Kingdom,1/1/1890,1/1/1892,Male,51.2787,0.521725,http://www.tate.org.uk/art/artists/colin-gill-1167
"Nicholson, Winifred",United Kingdom,1/1/1890,1/1/1893,Female,51.752,-1.25773,http://www.tate.org.uk/art/artists/winifred-nicholson-1704
"Carrington, Dora",United Kingdom,1/1/1890,1/1/1893,Female,52.0564,-2.71597,http://www.tate.org.uk/art/artists/dora-carrington-868
"Nash, John",United Kingdom,1/1/1890,1/1/1893,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/john-nash-1689
"Gunn, Sir Herbert James",United Kingdom,1/1/1890,1/1/1893,Male,55.8642,-4.25181,http://www.tate.org.uk/art/artists/sir-herbert-james-gunn-12620
"Bateman, James",United Kingdom,1/1/1890,1/1/1893,Male,54.328,-2.74629,http://www.tate.org.uk/art/artists/james-bateman-701
"Nicholson, Ben, OM",United Kingdom,1/1/1890,1/1/1894,Male,51.5696,-0.493857,http://www.tate.org.uk/art/artists/ben-nicholson-om-1702
"Murray, Charles",United Kingdom,1/1/1890,1/1/1894,Male,57.1497,-2.09428,http://www.tate.org.uk/art/artists/charles-murray-1682
"Redpath, Anne",United Kingdom,1/1/1890,1/1/1895,Female,55.6237,-2.81445,http://www.tate.org.uk/art/artists/anne-redpath-1821
"Jones, David",United Kingdom,1/1/1890,1/1/1895,Male,51.2787,0.521725,http://www.tate.org.uk/art/artists/david-jones-1370
"Roberts, William",United Kingdom,1/1/1890,1/1/1895,Male,51.5074,-0.127758,http://www.tate.org.uk/art/artists/william-roberts-1855
"Carline, Richard",United Kingdom,1/1/1890,1/1/1896,Male,51.752,-1.25773,http://www.tate.org.uk/art/artists/richard-carline-862
"Knights, Winifred",United Kingdom,1/1/1890,1/1/1899,Female,51.5074,-0.127758,http://www.tate.org.uk/art/artists/winifred-knights-1425
"Gerrard, A.H.",United Kingdom,1/1/1890,1/1/1899,Male,53.245,-2.54965,http://www.tate.org.uk/art/artists/ah-gerrard-1155
"West, Benjamin",United States,1/1/1730,1/1/1738,Male,39.9021,-75.3499,http://www.tate.org.uk/art/artists/benjamin-west-594
"Stuart, Gilbert",United States,1/1/1750,1/1/1755,Male,41.5568,-71.4537,http://www.tate.org.uk/art/artists/gilbert-stuart-537
"Schetky, John Christian",United States,1/1/1770,1/1/1778,Male,26.3017,-98.1633,http://www.tate.org.uk/art/artists/john-christian-schetky-478
"Deverell, Walter Howell",United States,1/1/1820,1/1/1827,Male,38.0293,-78.4767,http://www.tate.org.uk/art/artists/walter-howell-deverell-147
"Wade, Thomas",United States,1/1/1820,1/1/1828,Male,37.0902,-95.7129,http://www.tate.org.uk/art/artists/thomas-wade-573
"Whistler, James Abbott McNeill",United States,1/1/1830,1/1/1834,Male,42.6334,-71.3162,http://www.tate.org.uk/art/artists/james-abbott-mcneill-whistler-598
"Merritt, Anna Lea",United States,1/1/1840,1/1/1844,Female,39.9526,-75.1652,http://www.tate.org.uk/art/artists/anna-lea-merritt-378
"Abbey, Edwin Austin",United States,1/1/1850,1/1/1852,Male,39.9526,-75.1652,http://www.tate.org.uk/art/artists/edwin-austin-abbey-0
"Muhrman, Henry",United States,1/1/1850,1/1/1854,Male,39.1031,-84.512,http://www.tate.org.uk/art/artists/henry-muhrman-390
"Cain, Neville",United States,1/1/1850,1/1/1855,Male,38.2527,-85.7585,http://www.tate.org.uk/art/artists/neville-cain-75
"Shannon, Sir James Jebusa",United States,1/1/1860,1/1/1862,Male,47.3073,-122.228,http://www.tate.org.uk/art/artists/sir-james-jebusa-shannon-1932
"Reynolds-Stephens, Sir William",United States,1/1/1860,1/1/1862,Male,42.3314,-83.0458,http://www.tate.org.uk/art/artists/sir-william-reynolds-stephens-1833
"Henri, Robert",United States,1/1/1860,1/1/1865,Male,39.1031,-84.512,http://www.tate.org.uk/art/artists/robert-henri-1272
"Marin, John",United States,1/1/1870,1/1/1870,Male,40.8265,-74.1068,http://www.tate.org.uk/art/artists/john-marin-1580
"Sands, Ethel",United States,1/1/1870,1/1/1873,Female,41.4901,-71.3128,http://www.tate.org.uk/art/artists/ethel-sands-1896
"Hine, Lewis",United States,1/1/1870,1/1/1874,Male,44.0247,-88.5426,http://www.tate.org.uk/art/artists/lewis-w-hine-9074
"O'Connor, Andrew",United States,1/1/1870,1/1/1874,Male,42.2626,-71.8023,http://www.tate.org.uk/art/artists/andrew-oconnor-2189
"Epstein, Sir Jacob",United States,1/1/1880,1/1/1880,Male,40.7128,-74.0059,http://www.tate.org.uk/art/artists/sir-jacob-epstein-1061
"Weston, Edward",United States,1/1/1880,1/1/1886,Male,42.1817,-87.8003,http://www.tate.org.uk/art/artists/edward-weston-2720
"Van Der Zee, James",United States,1/1/1880,1/1/1886,Male,42.3565,-73.2849,http://www.tate.org.uk/art/artists/james-van-der-zee-11521
"Tobey, Mark",United States,1/1/1890,1/1/1890,Male,39.6284,-84.1594,http://www.tate.org.uk/art/artists/mark-tobey-2049
Man Ray,United States,1/1/1890,1/1/1890,Male,39.9526,-75.1652,http://www.tate.org.uk/art/artists/man-ray-1563
"Burchfield, Charles",United States,1/1/1890,1/1/1893,Male,41.8651,-80.7898,http://www.tate.org.uk/art/artists/charles-burchfield-832
"Avery, Milton",United States,1/1/1890,1/1/1893,Male,43.5101,-76.0021,http://www.tate.org.uk/art/artists/milton-avery-678
"Davis, Stuart",United States,1/1/1890,1/1/1894,Male,39.9526,-75.1652,http://www.tate.org.uk/art/artists/stuart-davis-2381
"Abbott, Berenice",United States,1/1/1890,1/1/1898,Female,42.1015,-72.5898,http://www.tate.org.uk/art/artists/berenice-abbott-2756
"Dehn, Adolf",United States,1/1/1890,1/1/1895,Male,44.552,-69.6317,http://www.tate.org.uk/art/artists/adolf-dehn-989
"Albright, Ivan",United States,1/1/1890,1/1/1897,Male,41.8781,-87.6298,http://www.tate.org.uk/art/artists/ivan-albright-637
"Calder, Alexander",United States,1/1/1890,1/1/1898,Male,39.9526,-75.1652,http://www.tate.org.uk/art/artists/alexander-calder-848
"McLaughlin, John",United States,1/1/1890,1/1/1898,Male,42.1236,-71.1786,http://www.tate.org.uk/art/artists/john-mclaughlin-2787
